127.0.0.1 - - [02/May/2020:15:23:38 +0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [02/May/2020:15:23:39 +0800] "GET /WebProject_JDBC/index.jsp HTTP/1.1" 200 535
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:05 +0800] "GET /WebProject_JDBC/index.jsp HTTP/1.1" 200 535
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:05 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:08 +0800] "GET /WebProject_JDBC/jsp/home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:08 +0800] "GET /WebProject_JDBC/html/jumplogin.html HTTP/1.1" 200 552
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:11 +0800] "GET /WebProject_JDBC/jsp/login.jsp HTTP/1.1" 200 1798
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:11 +0800] "GET /WebProject_JDBC/js/jquery-1.11.1.min.js HTTP/1.1" 200 95790
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:11 +0800] "GET /WebProject_JDBC/images/login-image-3.png HTTP/1.1" 200 26872
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:11 +0800] "GET /WebProject_JDBC/css/login.css HTTP/1.1" 200 1660
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:11 +0800] "GET /WebProject_JDBC/images/login-image-2.png HTTP/1.1" 200 23424
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:11 +0800] "GET /WebProject_JDBC/images/bk-login.png HTTP/1.1" 200 504968
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:11 +0800] "GET /WebProject_JDBC/images/login-image-1.png HTTP/1.1" 200 12658
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:11 +0800] "GET /WebProject_JDBC/images/user.png HTTP/1.1" 200 3825
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:11 +0800] "GET /WebProject_JDBC/images/footerBg.png HTTP/1.1" 200 1889
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:14 +0800] "GET /WebProject_JDBC/jsp/zhuce.jsp HTTP/1.1" 200 1700
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:14 +0800] "GET /WebProject_JDBC/css/zhuce.css HTTP/1.1" 200 2416
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:14 +0800] "GET /WebProject_JDBC/images/zhuce-image-1.png HTTP/1.1" 200 20650
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:14 +0800] "GET /WebProject_JDBC/images/bk-zhuce-1.png HTTP/1.1" 200 509703
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:25 +0800] "POST /WebProject_JDBC/jsp/zhuceCheck.jsp HTTP/1.1" 200 981
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:25 +0800] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:28 +0800] "GET /WebProject_JDBC/index.jsp HTTP/1.1" 200 558
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:31 +0800] "GET /WebProject_JDBC/jsp/home.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/May/2020:15:24:34 +0800] "GET /WebProject_JDBC/jsp/login.jsp HTTP/1.1" 200 1798
0:0:0:0:0:0:0:1 - - [02/May/2020:15:26:22 +0800] "POST /WebProject_JDBC/jsp/loginCheck.jsp HTTP/1.1" 200 769
0:0:0:0:0:0:0:1 - - [02/May/2020:15:26:25 +0800] "GET /WebProject_JDBC/index.jsp HTTP/1.1" 200 558
0:0:0:0:0:0:0:1 - - [02/May/2020:15:26:27 +0800] "GET /WebProject_JDBC/jsp/home.jsp HTTP/1.1" 500 1274
0:0:0:0:0:0:0:1 - - [02/May/2020:15:32:44 +0800] "GET /WebProject_JDBC/jsp/login.jsp HTTP/1.1" 200 1798
